id,purchase_price,purchase_date
403,1000,2022-01-19
403,3000,2022-01-06
403,1000,2021-12-23
404,5000,2022-06-19
404,3000,2022-05-27
404,10000,2022-05-10
404,10000,2022-04-22
404,5000,2022-03-27
404,3000,2022-03-10
405,5000,2022-05-11
405,3000,2022-04-10
405,3000,2022-03-22
405,5000,2022-02-16
405,5000,2022-01-27
405,5000,2022-01-05
405,5000,2021-12-17
405,1000,2021-11-22
405,5000,2021-11-07
405,1000,2021-10-08
405,10000,2021-09-20
405,5000,2021-09-03
405,5000,2021-08-15
406,1000,2022-06-23
406,1000,2022-06-11
406,1000,2022-05-17
406,3000,2022-04-25
406,5000,2022-04-04
406,1000,2022-03-17
406,1000,2022-02-22
406,1000,2022-01-23
406,10000,2022-01-03
406,1000,2021-12-19
407,3000,2022-05-09
407,3000,2022-04-26
407,10000,2022-04-01
407,3000,2022-03-13
407,5000,2022-02-16
407,3000,2022-01-24
407,3000,2022-01-02
407,3000,2021-12-15
407,10000,2021-11-20
407,5000,2021-10-29
407,10000,2021-09-28
407,3000,2021-09-13
407,3000,2021-08-19
407,5000,2021-07-31
408,1000,2022-05-28
408,3000,2022-05-12
408,10000,2022-04-20
408,1000,2022-03-19
408,10000,2022-03-03
408,3000,2022-02-20
409,10000,2022-06-08
409,3000,2022-05-21
409,5000,2022-05-06
409,3000,2022-04-16
409,10000,2022-03-30
409,3000,2022-03-12
409,1000,2022-02-16
409,3000,2022-01-31
409,5000,2022-01-11
409,10000,2021-12-24
409,5000,2021-12-11
410,1000,2022-03-04
410,3000,2022-02-14
410,10000,2022-01-28
410,1000,2022-01-16
410,1000,2021-12-28
410,3000,2021-12-13
410,1000,2021-11-20
411,5000,2022-08-29
411,5000,2022-08-05
411,3000,2022-07-22
411,5000,2022-07-02
411,5000,2022-06-15
411,5000,2022-05-24
411,1000,2022-04-27
411,3000,2022-04-05
411,5000,2022-03-19
411,5000,2022-02-27
412,10000,2022-04-17
412,3000,2022-04-03
412,3000,2022-03-20
412,1000,2022-03-03
412,5000,2022-02-11
412,3000,2022-01-28
412,5000,2022-01-09
412,1000,2021-12-13
412,10000,2021-11-18
413,3000,2022-03-10
413,10000,2022-02-22
413,3000,2022-01-28
413,10000,2022-01-05
413,10000,2021-12-19
413,5000,2021-11-27
413,3000,2021-11-01
413,3000,2021-10-09
413,5000,2021-09-22
413,3000,2021-09-07
413,5000,2021-08-18
413,5000,2021-07-29
413,5000,2021-07-10
413,10000,2021-06-22
414,10000,2022-07-05
414,5000,2022-06-12
414,5000,2022-05-18
414,5000,2022-04-28
414,5000,2022-04-03
414,1000,2022-03-14
414,5000,2022-02-20
414,3000,2022-02-07
414,5000,2022-01-18
414,5000,2021-12-27
414,1000,2021-11-30
415,10000,2022-06-22
415,10000,2022-05-31
415,10000,2022-05-08
415,10000,2022-04-16
415,3000,2022-04-02
415,10000,2022-03-14
415,5000,2022-02-10
415,5000,2022-01-18
415,10000,2021-12-25
415,10000,2021-12-07
416,3000,2022-09-09
416,10000,2022-08-25
416,5000,2022-08-05
416,3000,2022-07-21
416,10000,2022-07-02
416,1000,2022-06-11
416,10000,2022-05-24
416,10000,2022-05-08
416,5000,2022-04-12
416,10000,2022-03-26
417,1000,2022-07-31
417,5000,2022-07-17
417,3000,2022-06-28
417,5000,2022-06-14
417,1000,2022-05-29
417,3000,2022-05-08
417,3000,2022-04-16
417,10000,2022-04-03
417,3000,2022-03-14
417,3000,2022-02-24
418,1000,2022-04-10
418,3000,2022-03-22
418,3000,2022-03-02
418,3000,2022-02-20
418,5000,2022-01-28
418,1000,2022-01-13
418,3000,2021-12-18
418,1000,2021-12-03
418,1000,2021-11-09
419,3000,2022-08-31
419,5000,2022-08-08
419,1000,2022-07-13
419,10000,2022-06-16
419,3000,2022-05-19
419,10000,2022-05-02
419,10000,2022-04-17
419,3000,2022-03-28
419,3000,2022-03-04
419,3000,2022-02-17
419,10000,2022-01-29
419,5000,2022-01-15
419,5000,2021-12-25
420,5000,2022-06-05
420,5000,2022-05-18
420,1000,2022-04-26
420,3000,2022-04-06
420,10000,2022-03-16
420,3000,2022-02-21
420,10000,2022-02-02
420,3000,2022-01-06
420,10000,2021-12-25
420,10000,2021-11-28
420,3000,2021-11-12
420,5000,2021-10-22
421,5000,2022-07-09
421,1000,2022-06-21
421,1000,2022-06-01
421,3000,2022-05-10
421,1000,2022-04-17
421,5000,2022-03-25
421,3000,2022-03-06
421,3000,2022-02-07
421,3000,2022-01-19
421,3000,2021-12-28
421,5000,2021-12-10
421,10000,2021-11-30
421,3000,2021-11-06
422,1000,2022-02-28
422,10000,2022-02-08
422,1000,2022-01-18
422,3000,2021-12-27
422,10000,2021-12-12
422,1000,2021-11-21
422,5000,2021-10-26
423,1000,2022-03-25
423,5000,2022-03-02
423,1000,2022-02-06
423,1000,2022-01-16
423,5000,2021-12-28
423,5000,2021-12-15
423,3000,2021-11-28
423,10000,2021-11-06
423,5000,2021-10-17
424,3000,2022-06-16
424,1000,2022-05-19
424,1000,2022-04-28
424,1000,2022-04-02
424,5000,2022-03-09
424,5000,2022-02-17
424,1000,2022-01-29
424,1000,2022-01-01
425,5000,2022-04-29
425,3000,2022-04-08
425,1000,2022-03-22
425,5000,2022-03-10
425,10000,2022-02-13
425,1000,2022-01-16
426,5000,2022-05-13
426,5000,2022-04-18
426,1000,2022-03-30
426,3000,2022-03-13
426,3000,2022-02-11
426,1000,2022-01-20
426,3000,2021-12-21
426,1000,2021-11-23
426,1000,2021-11-03
426,1000,2021-10-17
427,1000,2022-06-08
427,10000,2022-05-20
427,5000,2022-05-05
427,5000,2022-04-12
427,10000,2022-03-26
427,5000,2022-03-07
427,5000,2022-02-22
427,3000,2022-02-01
427,10000,2022-01-09
427,5000,2021-12-19
427,10000,2021-12-07
427,10000,2021-11-17
427,3000,2021-10-27
427,1000,2021-09-26
428,10000,2022-09-02
428,1000,2022-08-14
428,10000,2022-07-24
428,3000,2022-06-28
428,10000,2022-06-05
428,10000,2022-05-17
428,1000,2022-04-20
428,5000,2022-04-01
428,3000,2022-03-12
428,5000,2022-02-14
428,5000,2022-01-30
428,5000,2022-01-10
429,5000,2022-07-30
429,5000,2022-07-09
429,10000,2022-06-25
429,10000,2022-06-05
429,5000,2022-05-06
429,5000,2022-04-15
429,3000,2022-03-30
429,10000,2022-03-10
429,3000,2022-02-25
429,10000,2022-02-07
429,5000,2022-01-19
429,10000,2021-12-28
429,5000,2021-12-08
429,10000,2021-11-19
430,5000,2022-05-16
430,1000,2022-04-30
430,3000,2022-04-02
430,5000,2022-03-08
430,1000,2022-02-19
430,5000,2022-02-03
430,1000,2022-01-12
430,10000,2021-12-28
430,10000,2021-12-10
431,5000,2022-05-27
431,5000,2022-04-28
431,1000,2022-04-06
432,1000,2022-06-05
432,10000,2022-05-10
432,5000,2022-04-18
432,3000,2022-03-24
432,1000,2022-03-08
432,10000,2022-02-14
432,1000,2022-01-14
432,5000,2021-12-30
432,3000,2021-12-12
432,1000,2021-11-20
432,3000,2021-11-01
432,10000,2021-10-14
432,3000,2021-09-30
433,10000,2022-09-14
433,10000,2022-08-27
433,1000,2022-08-03
433,10000,2022-07-15
433,10000,2022-06-30
433,3000,2022-06-18
433,10000,2022-05-29
433,3000,2022-05-14
433,10000,2022-04-16
434,3000,2022-06-06
434,10000,2022-05-19
434,5000,2022-04-27
434,3000,2022-04-08
434,10000,2022-03-25
434,10000,2022-03-06
434,3000,2022-02-16
434,10000,2022-01-19
435,3000,2022-03-01
435,3000,2022-02-01
435,3000,2022-01-11
435,10000,2021-12-22
435,3000,2021-12-08
435,3000,2021-11-17
435,10000,2021-10-24
435,1000,2021-10-10
436,1000,2022-03-06
436,3000,2022-02-16
436,5000,2022-01-22
436,1000,2022-01-01
436,1000,2021-12-16
436,1000,2021-11-29
437,10000,2022-01-10
437,5000,2021-12-17
437,5000,2021-11-23
437,10000,2021-10-29
437,10000,2021-10-02
437,3000,2021-09-16
437,3000,2021-08-27
437,3000,2021-07-31
437,1000,2021-07-15
437,5000,2021-06-27
437,10000,2021-06-10
437,5000,2021-05-14
437,5000,2021-04-19
438,3000,2022-03-20
438,3000,2022-02-28
438,3000,2022-02-09
438,5000,2022-01-17
438,10000,2021-12-30
438,1000,2021-12-12
438,5000,2021-11-17
438,5000,2021-10-28
438,1000,2021-10-09
438,1000,2021-09-22
438,5000,2021-09-04
439,1000,2022-05-24
439,1000,2022-05-05
439,3000,2022-04-12
439,10000,2022-03-29
439,3000,2022-03-10
439,1000,2022-02-16
439,10000,2022-01-29
439,5000,2022-01-19
439,3000,2021-12-19
439,3000,2021-11-29
440,5000,2022-06-15
440,1000,2022-05-20
440,3000,2022-05-01
440,5000,2022-04-13
440,3000,2022-03-24
440,5000,2022-03-08
440,10000,2022-02-13
440,3000,2022-01-18
440,1000,2022-01-05
440,1000,2021-12-19
440,1000,2021-11-30
440,1000,2021-11-09
440,5000,2021-10-20
440,1000,2021-10-05
441,3000,2022-09-20
441,5000,2022-08-25
441,5000,2022-08-06
441,3000,2022-07-24
441,3000,2022-07-02
441,10000,2022-06-10
441,5000,2022-05-22
441,3000,2022-05-02
441,3000,2022-04-13
442,3000,2022-05-16
442,10000,2022-04-26
442,1000,2022-04-09
442,10000,2022-03-29
442,10000,2022-03-09
442,10000,2022-02-13
443,3000,2022-01-20
443,1000,2021-12-31
443,10000,2021-12-11
443,10000,2021-11-22
443,3000,2021-11-02
443,1000,2021-10-15
443,1000,2021-10-02
444,3000,2022-02-15
444,10000,2022-01-25
444,3000,2022-01-11
444,5000,2021-12-22
444,10000,2021-12-04
444,5000,2021-11-08
444,5000,2021-10-23
444,5000,2021-10-05
444,5000,2021-09-21
445,10000,2022-06-08
445,5000,2022-05-15
445,5000,2022-05-01
445,5000,2022-04-10
445,3000,2022-03-17
445,3000,2022-02-27
445,3000,2022-02-15
445,3000,2022-01-20
446,3000,2022-05-07
446,5000,2022-04-17
446,3000,2022-04-05
446,5000,2022-03-13
446,3000,2022-02-22
446,3000,2022-02-11
446,3000,2022-01-19
446,5000,2022-01-08
447,3000,2022-03-15
447,1000,2022-02-17
447,1000,2022-01-25
447,3000,2022-01-03
447,10000,2021-12-10
447,3000,2021-11-24
447,3000,2021-11-10
447,3000,2021-10-17
447,5000,2021-09-22
448,10000,2022-01-25
448,5000,2022-01-03
448,3000,2021-12-12
448,3000,2021-11-25
448,5000,2021-11-08
448,1000,2021-10-18
448,5000,2021-10-01
449,5000,2022-09-07
449,5000,2022-08-17
449,5000,2022-07-29
449,5000,2022-07-09
449,5000,2022-06-14
449,10000,2022-05-25
449,3000,2022-04-27
449,5000,2022-04-09
449,5000,2022-03-22
449,5000,2022-03-10
449,5000,2022-02-13
449,1000,2022-01-24
450,1000,2022-08-18
450,3000,2022-07-18
450,1000,2022-06-25
450,1000,2022-06-10
450,5000,2022-05-25
450,1000,2022-05-13
450,3000,2022-04-24
450,3000,2022-04-11
450,3000,2022-03-19
450,10000,2022-02-25
450,1000,2022-02-01
450,3000,2022-01-21
450,3000,2022-01-08
450,1000,2021-12-25
450,10000,2021-12-02
450,1000,2021-11-09
450,3000,2021-10-18
450,5000,2021-10-03
450,5000,2021-09-22
450,1000,2021-09-13
451,10000,2022-01-16
451,3000,2021-12-26
451,10000,2021-11-30
451,3000,2021-11-02
451,3000,2021-10-13
451,3000,2021-09-24
451,5000,2021-09-08
451,3000,2021-08-15
451,5000,2021-07-21
452,10000,2022-09-13
452,10000,2022-08-24
452,5000,2022-08-08
452,3000,2022-07-17
452,10000,2022-06-28
452,10000,2022-06-07
452,3000,2022-05-24
452,3000,2022-05-03
452,3000,2022-04-12
452,10000,2022-03-19
452,5000,2022-02-26
452,10000,2022-02-04
453,1000,2022-04-06
453,1000,2022-03-15
453,1000,2022-02-20
453,1000,2022-01-24
453,3000,2022-01-01
453,1000,2021-12-05
454,10000,2022-07-20
454,5000,2022-06-25
454,1000,2022-06-12
454,10000,2022-05-28
454,3000,2022-05-04
454,3000,2022-04-10
454,5000,2022-03-25
454,3000,2022-03-04
454,1000,2022-02-14
455,3000,2022-08-09
455,5000,2022-07-28
455,5000,2022-07-17
455,3000,2022-06-23
456,3000,2022-03-20
456,5000,2022-03-03
456,5000,2022-02-15
456,10000,2022-01-30
456,5000,2022-01-19
457,3000,2022-05-21
457,5000,2022-05-07
457,10000,2022-04-12
457,3000,2022-03-27
457,10000,2022-03-13
457,5000,2022-02-26
457,1000,2022-02-11
457,3000,2022-01-29
457,3000,2022-01-06
457,5000,2021-12-24
457,10000,2021-12-06
457,3000,2021-11-12
457,5000,2021-10-17
457,5000,2021-09-26
457,3000,2021-09-06
457,5000,2021-08-14
458,10000,2022-07-26
458,5000,2022-07-05
458,10000,2022-06-17
458,10000,2022-05-27
458,5000,2022-05-10
458,1000,2022-04-14
458,3000,2022-03-19
458,5000,2022-02-22
458,3000,2022-02-07
458,3000,2022-01-08
459,1000,2022-08-23
459,3000,2022-08-01
459,1000,2022-07-09
459,3000,2022-06-21
459,5000,2022-06-07
459,3000,2022-05-23
459,3000,2022-04-28
459,1000,2022-04-10
459,3000,2022-03-18
459,1000,2022-03-05
460,1000,2022-06-28
460,1000,2022-06-03
460,3000,2022-05-15
460,10000,2022-04-24
460,3000,2022-04-06
460,3000,2022-03-13
460,1000,2022-02-27
460,10000,2022-02-07
460,10000,2022-01-14
460,5000,2021-12-30
460,3000,2021-12-04
460,3000,2021-11-15
460,10000,2021-11-06
460,3000,2021-10-20
460,3000,2021-09-27
461,3000,2022-05-03
461,3000,2022-04-14
461,5000,2022-03-26
461,5000,2022-02-22
461,1000,2022-02-07
461,1000,2022-01-17
461,3000,2021-12-29
461,1000,2021-12-08
461,5000,2021-11-18
461,1000,2021-10-15
461,5000,2021-09-19
461,1000,2021-09-06
461,3000,2021-08-21
462,3000,2022-08-13
462,5000,2022-07-19
462,10000,2022-07-09
462,3000,2022-06-23
463,1000,2022-03-14
463,1000,2022-02-16
463,3000,2022-02-01
463,10000,2022-01-10
463,3000,2021-12-23
463,5000,2021-12-05
463,1000,2021-11-17
464,10000,2022-04-07
464,10000,2022-03-20
464,3000,2022-02-26
464,1000,2022-02-07
464,5000,2022-01-21
464,5000,2021-12-28
464,1000,2021-12-10
464,3000,2021-11-27
464,3000,2021-11-13
464,5000,2021-10-27
464,1000,2021-10-14
464,5000,2021-09-26
465,10000,2022-04-21
465,3000,2022-04-08
465,3000,2022-03-19
465,5000,2022-02-25
465,10000,2022-02-02
465,5000,2022-01-11
465,10000,2021-12-21
465,3000,2021-11-27
465,1000,2021-11-02
465,3000,2021-10-04
465,3000,2021-09-13
465,1000,2021-08-31
466,5000,2022-05-09
466,10000,2022-04-28
466,3000,2022-04-04
466,1000,2022-03-19
466,1000,2022-02-20
466,3000,2022-02-01
466,5000,2022-01-13
466,1000,2021-12-24
466,1000,2021-12-01
466,1000,2021-11-08
466,3000,2021-10-17
466,5000,2021-09-25
466,5000,2021-09-08
467,5000,2022-06-14
467,3000,2022-05-28
467,3000,2022-05-03
467,5000,2022-04-13
467,5000,2022-04-01
467,10000,2022-03-04
467,3000,2022-02-09
467,10000,2022-01-23
467,1000,2022-01-08
467,10000,2021-12-15
467,5000,2021-12-01
468,10000,2022-04-04
468,3000,2022-03-15
468,5000,2022-02-25
468,5000,2022-02-07
468,1000,2022-01-18
468,3000,2022-01-04
468,3000,2021-12-17
468,3000,2021-11-22
468,3000,2021-11-02
468,5000,2021-10-08
468,1000,2021-09-22
468,3000,2021-09-04
468,3000,2021-08-13
468,1000,2021-07-29
468,5000,2021-07-08
468,1000,2021-06-21
469,1000,2022-07-26
469,5000,2022-07-12
469,3000,2022-06-18
469,1000,2022-05-29
469,3000,2022-05-14
469,5000,2022-04-29
469,1000,2022-04-09
469,3000,2022-03-13
470,5000,2022-04-17
470,3000,2022-03-30
470,3000,2022-03-08
470,1000,2022-02-17
470,10000,2022-02-01
470,5000,2022-01-08
470,1000,2021-12-23
470,5000,2021-12-05
470,10000,2021-11-18
470,10000,2021-10-25
470,5000,2021-10-02
470,10000,2021-09-10
470,3000,2021-08-19
471,10000,2022-04-13
471,1000,2022-03-18
471,10000,2022-02-25
471,10000,2022-02-08
471,5000,2022-01-15
471,5000,2021-12-18
471,3000,2021-11-26
471,1000,2021-11-05
471,5000,2021-10-16
471,5000,2021-09-24
471,1000,2021-09-07
471,3000,2021-08-21
471,10000,2021-08-06
471,10000,2021-07-18
472,5000,2022-09-20
472,5000,2022-08-28
472,3000,2022-08-10
472,10000,2022-07-28
472,5000,2022-07-09
472,10000,2022-06-14
472,5000,2022-05-31
472,1000,2022-05-08
472,3000,2022-04-27
472,3000,2022-03-21
472,10000,2022-02-27
473,10000,2022-09-27
473,5000,2022-09-08
473,10000,2022-08-13
473,3000,2022-07-21
473,10000,2022-06-22
474,10000,2022-09-23
474,10000,2022-09-02
474,10000,2022-08-09
474,1000,2022-07-20
474,10000,2022-06-27
474,3000,2022-06-04
474,3000,2022-05-12
474,10000,2022-04-29
474,3000,2022-04-07
475,1000,2022-01-18
475,10000,2021-12-19
475,10000,2021-11-22
475,1000,2021-11-01
475,10000,2021-10-03
475,5000,2021-09-14
476,5000,2022-06-01
476,10000,2022-05-18
476,10000,2022-04-27
476,10000,2022-04-09
476,5000,2022-03-19
476,3000,2022-02-23
476,5000,2022-02-03
476,5000,2022-01-08
476,10000,2021-12-21
477,3000,2022-03-08
477,1000,2022-02-23
477,3000,2022-01-30
477,1000,2022-01-08
477,10000,2021-12-22
477,1000,2021-12-04
477,3000,2021-11-15
477,10000,2021-10-16
478,1000,2022-09-17
478,3000,2022-08-28
478,3000,2022-08-13
478,3000,2022-07-21
478,1000,2022-07-01
478,1000,2022-06-09
478,1000,2022-05-22
478,1000,2022-04-29
478,10000,2022-04-06
478,3000,2022-03-22
478,5000,2022-03-01
478,1000,2022-02-08
479,10000,2022-08-25
479,1000,2022-08-07
479,10000,2022-07-16
479,5000,2022-06-27
479,5000,2022-06-03
479,1000,2022-05-16
479,1000,2022-04-22
479,5000,2022-04-08
479,5000,2022-03-17
479,10000,2022-02-25
479,5000,2022-02-09
479,3000,2022-01-09
479,5000,2021-12-20
480,1000,2022-06-26
480,5000,2022-06-11
480,5000,2022-05-20
480,5000,2022-04-26
480,5000,2022-04-11
480,5000,2022-03-16
480,5000,2022-02-27
480,3000,2022-02-04
480,3000,2022-01-05
480,10000,2021-12-10
480,3000,2021-11-22
481,3000,2022-04-03
481,10000,2022-03-14
481,1000,2022-02-28
481,5000,2022-02-02
481,1000,2022-01-20
481,5000,2022-01-03
481,5000,2021-12-07
481,10000,2021-11-17
481,5000,2021-10-30
482,1000,2022-08-01
482,3000,2022-07-12
482,5000,2022-06-27
482,10000,2022-06-07
482,3000,2022-05-17
482,1000,2022-04-28
482,3000,2022-03-30
482,10000,2022-03-12
482,10000,2022-02-23
482,3000,2022-02-04
482,1000,2022-01-11
483,1000,2022-02-20
483,5000,2022-02-09
483,1000,2022-01-12
483,10000,2021-12-20
483,1000,2021-11-29
483,3000,2021-11-14
483,1000,2021-10-17
483,10000,2021-09-26
483,5000,2021-09-04
483,3000,2021-08-12
483,1000,2021-07-21
484,1000,2022-08-16
484,5000,2022-08-02
484,1000,2022-07-09
484,1000,2022-06-18
484,5000,2022-06-05
484,5000,2022-05-13
484,1000,2022-05-02
484,1000,2022-04-09
484,3000,2022-03-24
484,10000,2022-03-07
484,1000,2022-02-07
484,5000,2022-01-19
485,5000,2022-07-05
485,5000,2022-06-18
485,5000,2022-05-26
485,5000,2022-05-09
485,10000,2022-04-16
485,5000,2022-03-23
485,5000,2022-03-06
485,3000,2022-02-20
485,10000,2022-01-31
486,3000,2022-02-25
486,10000,2022-02-02
486,5000,2022-01-16
486,10000,2021-12-30
486,3000,2021-12-11
486,5000,2021-11-19
486,5000,2021-10-28
486,1000,2021-10-01
486,3000,2021-09-08
486,1000,2021-08-17
486,1000,2021-08-04
486,1000,2021-07-16
487,3000,2022-08-14
487,10000,2022-07-25
487,3000,2022-07-03
487,1000,2022-06-17
487,3000,2022-05-27
487,3000,2022-05-09
487,1000,2022-04-16
487,10000,2022-03-19
488,3000,2022-05-28
488,3000,2022-05-08
488,10000,2022-04-19
488,1000,2022-04-06
488,3000,2022-03-07
488,1000,2022-02-15
488,3000,2022-01-28
488,1000,2022-01-12
488,5000,2021-12-18
488,3000,2021-11-26
488,10000,2021-11-06
488,3000,2021-10-16
489,10000,2022-04-17
489,10000,2022-04-01
489,10000,2022-03-11
489,10000,2022-02-21
489,10000,2022-01-27
489,5000,2021-12-29
489,5000,2021-11-29
490,5000,2022-09-26
490,5000,2022-09-09
490,1000,2022-08-24
490,10000,2022-07-28
490,10000,2022-07-08
490,10000,2022-06-16
490,3000,2022-05-31
490,1000,2022-05-06
490,5000,2022-04-18
491,5000,2022-01-13
491,1000,2021-12-23
491,10000,2021-11-30
491,1000,2021-11-16
491,10000,2021-10-27
491,3000,2021-10-09
491,3000,2021-09-25
491,5000,2021-09-12
491,1000,2021-08-18
492,1000,2022-02-15
492,1000,2022-01-31
492,5000,2022-01-06
492,3000,2021-12-26
492,1000,2021-12-02
492,1000,2021-11-05
492,10000,2021-10-16
492,1000,2021-09-20
492,1000,2021-09-04
493,5000,2022-05-24
493,5000,2022-04-29
493,3000,2022-04-13
493,1000,2022-03-24
493,1000,2022-03-08
493,5000,2022-02-15
493,1000,2022-01-29
493,1000,2022-01-05
493,1000,2021-12-21
493,5000,2021-12-08
493,10000,2021-11-20
493,1000,2021-10-29
493,3000,2021-10-09
494,3000,2022-03-05
494,3000,2022-02-07
494,5000,2022-01-15
494,5000,2022-01-03
494,5000,2021-12-12
494,10000,2021-11-18
494,5000,2021-10-29
495,10000,2022-05-26
495,10000,2022-05-04
495,3000,2022-04-09
495,5000,2022-03-20
495,5000,2022-02-28
495,3000,2022-02-16
495,3000,2022-02-04
495,10000,2022-01-07
496,10000,2022-07-08
496,10000,2022-06-21
496,1000,2022-06-06
496,10000,2022-05-16
496,3000,2022-05-02
496,3000,2022-04-06
496,3000,2022-03-18
497,10000,2022-02-18
497,10000,2022-01-25
497,5000,2021-12-27
497,10000,2021-11-27
497,3000,2021-11-11
497,5000,2021-10-23
498,1000,2022-08-02
498,3000,2022-07-18
498,5000,2022-06-26
498,3000,2022-06-06
498,10000,2022-05-20
498,10000,2022-05-07
498,1000,2022-04-22
498,1000,2022-03-25
499,5000,2022-04-03
499,5000,2022-03-22
499,10000,2022-03-06
499,1000,2022-02-18
499,10000,2022-01-23
499,5000,2022-01-02
499,3000,2021-12-11
499,10000,2021-11-14
499,5000,2021-10-29
500,1000,2022-04-23
500,3000,2022-04-02
500,1000,2022-03-13
500,3000,2022-02-21
500,3000,2022-02-04
500,5000,2022-01-09
500,1000,2021-12-15
500,1000,2021-11-18
500,1000,2021-11-01
500,5000,2021-10-09
500,10000,2021-09-19
500,1000,2021-08-25
500,5000,2021-08-05
500,5000,2021-07-13
500,10000,2021-06-23
501,3000,2022-03-21
501,10000,2022-03-03
501,10000,2022-02-13
501,3000,2022-01-20
501,5000,2022-01-10
501,10000,2021-12-23
501,5000,2021-12-02
501,10000,2021-11-08
501,5000,2021-10-23
501,5000,2021-10-03
502,10000,2022-01-17
502,5000,2021-12-21
502,10000,2021-11-29
502,10000,2021-11-11
502,3000,2021-10-23
502,5000,2021-10-10
502,10000,2021-09-18
503,10000,2022-02-09
503,5000,2022-01-25
503,5000,2022-01-06
503,10000,2021-12-09
503,3000,2021-11-25
503,10000,2021-11-05
503,5000,2021-10-21
503,5000,2021-10-04
503,5000,2021-09-16
503,5000,2021-08-24
503,3000,2021-08-08
504,5000,2022-06-17
504,3000,2022-05-26
504,3000,2022-05-07
504,5000,2022-04-20
504,5000,2022-03-18
505,3000,2022-06-05
505,10000,2022-05-19
505,10000,2022-05-05
505,10000,2022-04-15
505,3000,2022-03-26
505,3000,2022-03-13
505,5000,2022-02-24
505,10000,2022-02-05
505,3000,2022-01-17
505,10000,2021-12-26
505,3000,2021-12-16
505,10000,2021-11-28
505,3000,2021-11-12
506,10000,2022-02-16
506,10000,2022-02-01
506,5000,2022-01-11
506,5000,2021-12-19
506,5000,2021-11-29
506,10000,2021-11-11
506,10000,2021-10-22
506,1000,2021-10-05
507,10000,2022-01-25
507,10000,2022-01-12
507,5000,2021-12-26
507,5000,2021-12-04
507,1000,2021-11-12
507,5000,2021-10-14
507,5000,2021-09-25
507,3000,2021-09-01
507,5000,2021-08-13
507,10000,2021-07-29
507,1000,2021-07-02
507,10000,2021-06-11
507,5000,2021-05-22
507,5000,2021-05-01
507,10000,2021-04-06
508,3000,2022-01-18
508,5000,2022-01-02
508,1000,2021-12-17
508,1000,2021-11-30
508,1000,2021-11-12
508,5000,2021-10-29
509,10000,2022-09-12
509,3000,2022-08-24
509,3000,2022-07-28
509,1000,2022-07-03
509,10000,2022-06-20
509,5000,2022-05-30
509,5000,2022-05-17
509,5000,2022-04-27
509,5000,2022-04-02
509,10000,2022-03-10
509,5000,2022-02-14
509,3000,2022-01-26
509,3000,2022-01-11
509,10000,2021-12-27
510,3000,2022-07-18
510,10000,2022-06-21
510,1000,2022-05-31
510,10000,2022-05-09
510,1000,2022-04-21
510,10000,2022-04-06
510,10000,2022-03-14
510,1000,2022-02-26
510,3000,2022-02-09
510,5000,2022-01-22
510,5000,2022-01-02
510,1000,2021-12-10
510,3000,2021-11-17
511,5000,2022-03-14
511,3000,2022-02-15
511,5000,2022-01-25
511,5000,2021-12-29
511,3000,2021-11-30
511,5000,2021-11-13
511,10000,2021-10-24
511,10000,2021-10-07
511,10000,2021-09-18
511,3000,2021-09-01
511,3000,2021-08-18
511,10000,2021-07-29
511,10000,2021-07-23
512,3000,2022-08-25
512,10000,2022-08-07
512,10000,2022-07-18
512,5000,2022-06-29
512,3000,2022-06-17
512,5000,2022-05-28
512,10000,2022-05-10
512,3000,2022-04-22
512,1000,2022-04-07
512,5000,2022-03-15
513,5000,2022-04-01
513,3000,2022-03-15
513,3000,2022-02-27
513,10000,2022-02-05
513,1000,2022-01-19
513,3000,2022-01-04
513,5000,2021-12-18
514,3000,2022-03-27
514,1000,2022-03-12
514,3000,2022-02-13
514,5000,2022-01-24
514,1000,2022-01-03
514,1000,2021-12-14
514,3000,2021-11-22
514,3000,2021-11-09
514,5000,2021-10-21
514,1000,2021-09-21
514,3000,2021-09-01
515,3000,2022-05-31
515,10000,2022-05-20
515,5000,2022-05-06
515,5000,2022-04-17
515,5000,2022-03-25
515,5000,2022-03-01
515,3000,2022-02-13
516,3000,2022-01-20
516,5000,2022-01-06
516,5000,2021-12-20
516,5000,2021-11-28
516,5000,2021-11-08
516,3000,2021-10-15
516,10000,2021-09-22
516,5000,2021-08-30
516,10000,2021-08-06
516,5000,2021-07-16
516,10000,2021-06-23
516,5000,2021-06-08
517,3000,2022-06-23
517,10000,2022-06-03
517,1000,2022-05-09
517,10000,2022-04-22
517,1000,2022-04-01
517,1000,2022-03-14
517,1000,2022-02-22
517,3000,2022-01-30
517,5000,2022-01-16
517,1000,2021-12-27
517,3000,2021-12-07
517,5000,2021-11-18
518,10000,2022-01-20
518,3000,2021-12-24
518,1000,2021-12-02
518,1000,2021-11-14
518,1000,2021-10-20
519,5000,2022-07-13
519,10000,2022-06-28
519,1000,2022-06-10
519,5000,2022-05-26
519,3000,2022-05-05
520,1000,2022-08-31
520,1000,2022-08-10
520,3000,2022-07-19
520,1000,2022-07-08
520,3000,2022-06-13
520,1000,2022-05-16
520,3000,2022-04-27
520,1000,2022-04-11
520,1000,2022-03-25
520,3000,2022-03-02
521,3000,2022-01-27
521,3000,2022-01-06
521,3000,2021-12-18
521,5000,2021-12-05
521,3000,2021-11-16
521,1000,2021-11-01
521,5000,2021-10-10
